timestep,agg_RIS,category,date,NER,NER_SA
M,Census Divisions,Mountain,2010-01-01,7173000.0,7209000.0
M,Census Divisions,Mountain,2010-02-01,7157000.0,7191000.0
M,Census Divisions,Mountain,2010-03-01,7195000.0,7190000.0
M,Census Divisions,Mountain,2010-04-01,7203000.0,7194000.0
M,Census Divisions,Mountain,2010-05-01,7204000.0,7202000.0
M,Census Divisions,Mountain,2010-06-01,7265000.0,7208000.0
M,Census Divisions,Mountain,2010-07-01,7259000.0,7207000.0
M,Census Divisions,Mountain,2010-08-01,7263000.0,7210000.0
M,Census Divisions,Mountain,2010-09-01,7262000.0,7217000.0
M,Census Divisions,Mountain,2010-10-01,7267000.0,7220000.0
M,Census Divisions,Mountain,2010-11-01,7284000.0,7223000.0
M,Census Divisions,Mountain,2010-12-01,7270000.0,7239000.0
M,Census Divisions,Mountain,2011-01-01,7247000.0,7254000.0
M,Census Divisions,Mountain,2011-02-01,7258000.0,7266000.0
M,Census Divisions,Mountain,2011-03-01,7281000.0,7270000.0
M,Census Divisions,Mountain,2011-04-01,7276000.0,7278000.0
M,Census Divisions,Mountain,2011-05-01,7289000.0,7284000.0
M,Census Divisions,Mountain,2011-06-01,7368000.0,7294000.0
M,Census Divisions,Mountain,2011-07-01,7384000.0,7309000.0
M,Census Divisions,Mountain,2011-08-01,7398000.0,7329000.0
M,Census Divisions,Mountain,2011-09-01,7392000.0,7350000.0
M,Census Divisions,Mountain,2011-10-01,7416000.0,7358000.0
M,Census Divisions,Mountain,2011-11-01,7443000.0,7370000.0
M,Census Divisions,Mountain,2011-12-01,7442000.0,7397000.0
M,Census Divisions,Mountain,2012-01-01,7425000.0,7420000.0
M,Census Divisions,Mountain,2012-02-01,7452000.0,7448000.0
M,Census Divisions,Mountain,2012-03-01,7482000.0,7464000.0
M,Census Divisions,Mountain,2012-04-01,7472000.0,7475000.0
M,Census Divisions,Mountain,2012-05-01,7485000.0,7483000.0
M,Census Divisions,Mountain,2012-06-01,7559000.0,7498000.0
M,Census Divisions,Mountain,2012-07-01,7566000.0,7510000.0
M,Census Divisions,Mountain,2012-08-01,7553000.0,7518000.0
M,Census Divisions,Mountain,2012-09-01,7574000.0,7525000.0
M,Census Divisions,Mountain,2012-10-01,7624000.0,7545000.0
M,Census Divisions,Mountain,2012-11-01,7663000.0,7581000.0
M,Census Divisions,Mountain,2012-12-01,7619000.0,7597000.0
M,Census Divisions,Mountain,2013-01-01,7634000.0,7616000.0
M,Census Divisions,Mountain,2013-02-01,7645000.0,7640000.0
M,Census Divisions,Mountain,2013-03-01,7684000.0,7659000.0
M,Census Divisions,Mountain,2013-04-01,7681000.0,7677000.0
M,Census Divisions,Mountain,2013-05-01,7709000.0,7698000.0
M,Census Divisions,Mountain,2013-06-01,7766000.0,7712000.0
M,Census Divisions,Mountain,2013-07-01,7794000.0,7728000.0
M,Census Divisions,Mountain,2013-08-01,7791000.0,7750000.0
M,Census Divisions,Mountain,2013-09-01,7810000.0,7770000.0
M,Census Divisions,Mountain,2013-10-01,7837000.0,7787000.0
M,Census Divisions,Mountain,2013-11-01,7929000.0,7812000.0
M,Census Divisions,Mountain,2013-12-01,7867000.0,7836000.0
M,Census Divisions,Mountain,2014-01-01,7844000.0,7851000.0
M,Census Divisions,Mountain,2014-02-01,7865000.0,7853000.0
M,Census Divisions,Mountain,2014-03-01,7897000.0,7871000.0
M,Census Divisions,Mountain,2014-04-01,7905000.0,7891000.0
M,Census Divisions,Mountain,2014-05-01,7954000.0,7919000.0
M,Census Divisions,Mountain,2014-06-01,8027000.0,7947000.0
M,Census Divisions,Mountain,2014-07-01,8054000.0,7976000.0
M,Census Divisions,Mountain,2014-08-01,8083000.0,8013000.0
M,Census Divisions,Mountain,2014-09-01,8096000.0,8041000.0
M,Census Divisions,Mountain,2014-10-01,8090000.0,8056000.0
M,Census Divisions,Mountain,2014-11-01,8163000.0,8062000.0
M,Census Divisions,Mountain,2014-12-01,8171000.0,8081000.0
M,Census Divisions,Mountain,2015-01-01,8128000.0,8118000.0
M,Census Divisions,Mountain,2015-02-01,8148000.0,8142000.0
M,Census Divisions,Mountain,2015-03-01,8154000.0,8150000.0
M,Census Divisions,Mountain,2015-04-01,8153000.0,8159000.0
M,Census Divisions,Mountain,2015-05-01,8177000.0,8167000.0
M,Census Divisions,Mountain,2015-06-01,8230000.0,8178000.0
M,Census Divisions,Mountain,2015-07-01,8275000.0,8197000.0
M,Census Divisions,Mountain,2015-08-01,8297000.0,8218000.0
